,対象,人物ID,氏名,読み,作品ID,作品名,副題,作品名読み,図書カードURL,テキストファイルURL,テキストファイルパス,備考,length
103,True,25,有島 武郎,ありしま たけお,2943,かんかん虫,,かんかんむし,https://www.aozora.gr.jp/cards/000025/card2943.html,https://www.aozora.gr.jp/cards/000025/files/2943_ruby_8114.zip,./bunko/cards/000025/files/edit/2943_ruby_8114.txt,,297.0
104,True,25,有島 武郎,ありしま たけお,1146,クララの出家,,クララのしゅっけ,https://www.aozora.gr.jp/cards/000025/card1146.html,https://www.aozora.gr.jp/cards/000025/files/1146_ruby_5163.zip,./bunko/cards/000025/files/edit/1146_ruby_5163.txt,,414.0
105,True,25,有島 武郎,ありしま たけお,216,星座,,せいざ,https://www.aozora.gr.jp/cards/000025/card216.html,https://www.aozora.gr.jp/cards/000025/files/216_ruby_20489.zip,,,
106,True,25,有島 武郎,ありしま たけお,206,小さき者へ,,ちいさきものへ,https://www.aozora.gr.jp/cards/000025/card206.html,https://www.aozora.gr.jp/cards/000025/files/206_ruby_20462.zip,./bunko/cards/000025/files/edit/206_ruby_20462.txt,,296.0
107,True,25,有島 武郎,ありしま たけお,209,卑怯者,,ひきょうもの,https://www.aozora.gr.jp/cards/000025/card209.html,https://www.aozora.gr.jp/cards/000025/files/209_ruby_20464.zip,./bunko/cards/000025/files/edit/209_ruby_20464.txt,,125.0
108,True,25,有島 武郎,ありしま たけお,56503,フランセスの顔,,フランセスのかお,https://www.aozora.gr.jp/cards/000025/card56503.html,https://www.aozora.gr.jp/cards/000025/files/56503_ruby_67372.zip,,,
109,True,1601,李 光洙,い ぐわんす,53796,愛か,,あいか,https://www.aozora.gr.jp/cards/001601/card53796.html,https://www.aozora.gr.jp/cards/001601/files/53796_ruby_70384.zip,./bunko/cards/001601/files/edit/53796_ruby_70384.txt,,156.0
110,True,1653,李 孝石,い ひょそく,54261,蕎麦の花の頃,,そばのはなのころ,https://www.aozora.gr.jp/cards/001653/card54261.html,https://www.aozora.gr.jp/cards/001653/files/54261_ruby_70155.zip,./bunko/cards/001653/files/edit/54261_ruby_70155.txt,,243.0
111,True,1351,池田 蕉園,いけだ しょうえん,49202,「ああしんど」,,「ああしんど」,https://www.aozora.gr.jp/cards/001351/card49202.html,https://www.aozora.gr.jp/cards/001351/files/49202_ruby_32152.zip,./bunko/cards/001351/files/edit/49202_ruby_32152.txt,,20.0
112,True,1352,池田 輝方,いけだ てるかた,49203,夜釣の怪,,よづりのかい,https://www.aozora.gr.jp/cards/001352/card49203.html,https://www.aozora.gr.jp/cards/001352/files/49203_ruby_32153.zip,./bunko/cards/001352/files/edit/49203_ruby_32153.txt,,29.0
113,True,398,池谷 信三郎,いけたに しんざぶろう,55988,忠僕,,ちゅうぼく,https://www.aozora.gr.jp/cards/000398/card55988.html,https://www.aozora.gr.jp/cards/000398/files/55988_ruby_55574.zip,./bunko/cards/000398/files/edit/55988_ruby_55574.txt,,96.0
114,True,398,池谷 信三郎,いけたに しんざぶろう,4089,橋,,はし,https://www.aozora.gr.jp/cards/000398/card4089.html,https://www.aozora.gr.jp/cards/000398/files/4089_ruby_6972.zip,./bunko/cards/000398/files/edit/4089_ruby_6972.txt,,609.0
115,True,153,石川 啄木,いしかわ たくぼく,43031,一利己主義者と友人との対話,,いちりこしゅぎしゃとゆうじんとのたいわ,https://www.aozora.gr.jp/cards/000153/card43031.html,https://www.aozora.gr.jp/cards/000153/files/43031_ruby_16275.zip,./bunko/cards/000153/files/edit/43031_ruby_16275.txt,,277.0
116,True,153,石川 啄木,いしかわ たくぼく,43070,火星の芝居,,かせいのしばい,https://www.aozora.gr.jp/cards/000153/card43070.html,https://www.aozora.gr.jp/cards/000153/files/43070_ruby_16276.zip,./bunko/cards/000153/files/edit/43070_ruby_16276.txt,,60.0
117,True,50,泉 鏡花,いずみ きょうか,4563,悪獣篇,,あくじゅうへん,https://www.aozora.gr.jp/cards/000050/card4563.html,https://www.aozora.gr.jp/cards/000050/files/4563_ruby_24563.zip,./bunko/cards/000050/files/edit/4563_ruby_24563.txt,,1089.0
118,True,50,泉 鏡花,いずみ きょうか,48385,霰ふる,,あられふる,https://www.aozora.gr.jp/cards/000050/card48385.html,https://www.aozora.gr.jp/cards/000050/files/48385_ruby_57442.zip,./bunko/cards/000050/files/edit/48385_ruby_57442.txt,,261.0
119,True,50,泉 鏡花,いずみ きょうか,50102,活人形,,いきにんぎょう,https://www.aozora.gr.jp/cards/000050/card50102.html,https://www.aozora.gr.jp/cards/000050/files/50102_ruby_52741.zip,./bunko/cards/000050/files/edit/50102_ruby_52741.txt,,1214.0
120,True,50,泉 鏡花,いずみ きょうか,48386,遺稿,02 遺稿,いこう,https://www.aozora.gr.jp/cards/000050/card48386.html,https://www.aozora.gr.jp/cards/000050/files/48386_ruby_60866.zip,./bunko/cards/000050/files/edit/48386_ruby_60866.txt,,273.0
121,True,50,泉 鏡花,いずみ きょうか,4562,伊勢之巻,,いせのまき,https://www.aozora.gr.jp/cards/000050/card4562.html,https://www.aozora.gr.jp/cards/000050/files/4562_ruby_70098.zip,./bunko/cards/000050/files/edit/4562_ruby_70098.txt,,403.0
122,True,50,泉 鏡花,いずみ きょうか,50541,浮舟,,うきふね,https://www.aozora.gr.jp/cards/000050/card50541.html,https://www.aozora.gr.jp/cards/000050/files/50541_ruby_65937.zip,./bunko/cards/000050/files/edit/50541_ruby_65937.txt,,603.0
123,True,50,泉 鏡花,いずみ きょうか,3663,薄紅梅,,うすこうばい,https://www.aozora.gr.jp/cards/000050/card3663.html,https://www.aozora.gr.jp/cards/000050/files/3663_ruby_32332.zip,./bunko/cards/000050/files/edit/3663_ruby_32332.txt,,1937.0
124,True,50,泉 鏡花,いずみ きょうか,3587,歌行灯,,うたあんどん,https://www.aozora.gr.jp/cards/000050/card3587.html,https://www.aozora.gr.jp/cards/000050/files/3587_ruby_5923.zip,./bunko/cards/000050/files/edit/3587_ruby_5923.txt,,1250.0
125,True,50,泉 鏡花,いずみ きょうか,3653,唄立山心中一曲,,うたのたてやましんじゅういっきょく,https://www.aozora.gr.jp/cards/000050/card3653.html,https://www.aozora.gr.jp/cards/000050/files/3653_ruby_25970.zip,./bunko/cards/000050/files/edit/3653_ruby_25970.txt,,958.0
126,True,50,泉 鏡花,いずみ きょうか,3647,海の使者,,うみのししゃ,https://www.aozora.gr.jp/cards/000050/card3647.html,https://www.aozora.gr.jp/cards/000050/files/3647_ruby_32808.zip,./bunko/cards/000050/files/edit/3647_ruby_32808.txt,,145.0
127,True,50,泉 鏡花,いずみ きょうか,48328,瓜の涙,,うりのなみだ,https://www.aozora.gr.jp/cards/000050/card48328.html,https://www.aozora.gr.jp/cards/000050/files/48328_ruby_33824.zip,./bunko/cards/000050/files/edit/48328_ruby_33824.txt,,280.0
128,True,50,泉 鏡花,いずみ きょうか,3664,縁結び,,えんむすび,https://www.aozora.gr.jp/cards/000050/card3664.html,https://www.aozora.gr.jp/cards/000050/files/3664_ruby_20580.zip,./bunko/cards/000050/files/edit/3664_ruby_20580.txt,,576.0
129,True,50,泉 鏡花,いずみ きょうか,3649,女客,,おんなきゃく,https://www.aozora.gr.jp/cards/000050/card3649.html,https://www.aozora.gr.jp/cards/000050/files/3649_ruby_12255.zip,./bunko/cards/000050/files/edit/3649_ruby_12255.txt,,283.0
130,True,50,泉 鏡花,いずみ きょうか,1087,婦系図,,おんなけいず,https://www.aozora.gr.jp/cards/000050/card1087.html,https://www.aozora.gr.jp/cards/000050/files/1087_ruby_4443.zip,./bunko/cards/000050/files/edit/1087_ruby_4443.txt,,5585.0
131,True,50,泉 鏡花,いずみ きょうか,4870,怨霊借用,,おんりょうしゃくよう,https://www.aozora.gr.jp/cards/000050/card4870.html,https://www.aozora.gr.jp/cards/000050/files/4870_ruby_12166.zip,./bunko/cards/000050/files/edit/4870_ruby_12166.txt,,513.0
132,True,50,泉 鏡花,いずみ きょうか,1178,海異記,,かいいき,https://www.aozora.gr.jp/cards/000050/card1178.html,https://www.aozora.gr.jp/cards/000050/files/1178_ruby_23158.zip,./bunko/cards/000050/files/edit/1178_ruby_23158.txt,,534.0
133,True,50,泉 鏡花,いずみ きょうか,57475,海城発電,,かいじょうはつでん,https://www.aozora.gr.jp/cards/000050/card57475.html,https://www.aozora.gr.jp/cards/000050/files/57475_ruby_59576.zip,./bunko/cards/000050/files/edit/57475_ruby_59576.txt,,411.0
134,True,50,泉 鏡花,いずみ きょうか,3315,貝の穴に河童の居る事,,かいのあなにかっぱのいること,https://www.aozora.gr.jp/cards/000050/card3315.html,https://www.aozora.gr.jp/cards/000050/files/3315_ruby_19573.zip,./bunko/cards/000050/files/edit/3315_ruby_19573.txt,,517.0
135,True,50,泉 鏡花,いずみ きょうか,3661,開扉一妖帖,,かいひいちようちょう,https://www.aozora.gr.jp/cards/000050/card3661.html,https://www.aozora.gr.jp/cards/000050/files/3661_ruby_22277.zip,./bunko/cards/000050/files/edit/3661_ruby_22277.txt,,536.0
136,True,50,泉 鏡花,いずみ きょうか,3651,陽炎座,,かげろうざ,https://www.aozora.gr.jp/cards/000050/card3651.html,https://www.aozora.gr.jp/cards/000050/files/3651_ruby_25794.zip,./bunko/cards/000050/files/edit/3651_ruby_25794.txt,,1103.0
137,True,50,泉 鏡花,いずみ きょうか,48390,葛飾砂子,,かつしかすなご,https://www.aozora.gr.jp/cards/000050/card48390.html,https://www.aozora.gr.jp/cards/000050/files/48390_ruby_34811.zip,./bunko/cards/000050/files/edit/48390_ruby_34811.txt,,438.0
138,True,50,泉 鏡花,いずみ きょうか,48392,河伯令嬢,,かはくれいじょう,https://www.aozora.gr.jp/cards/000050/card48392.html,https://www.aozora.gr.jp/cards/000050/files/48392_ruby_43520.zip,./bunko/cards/000050/files/edit/48392_ruby_43520.txt,,1027.0
139,True,50,泉 鏡花,いずみ きょうか,3652,革鞄の怪,,かばんのかい,https://www.aozora.gr.jp/cards/000050/card3652.html,https://www.aozora.gr.jp/cards/000050/files/3652_ruby_25795.zip,./bunko/cards/000050/files/edit/3652_ruby_25795.txt,,318.0
140,True,50,泉 鏡花,いずみ きょうか,48396,菊あわせ,,きくあわせ,https://www.aozora.gr.jp/cards/000050/card48396.html,https://www.aozora.gr.jp/cards/000050/files/48396_ruby_57445.zip,./bunko/cards/000050/files/edit/48396_ruby_57445.txt,,446.0
141,True,50,泉 鏡花,いずみ きょうか,363,義血侠血,,ぎけつきょうけつ,https://www.aozora.gr.jp/cards/000050/card363.html,https://www.aozora.gr.jp/cards/000050/files/363_ruby_2654.zip,./bunko/cards/000050/files/edit/363_ruby_2654.txt,,1238.0
142,True,50,泉 鏡花,いずみ きょうか,48402,甲乙,,きのえきのと,https://www.aozora.gr.jp/cards/000050/card48402.html,https://www.aozora.gr.jp/cards/000050/files/48402_ruby_62510.zip,./bunko/cards/000050/files/edit/48402_ruby_62510.txt,,617.0
143,True,50,泉 鏡花,いずみ きょうか,3547,木の子説法,,きのこせっぽう,https://www.aozora.gr.jp/cards/000050/card3547.html,https://www.aozora.gr.jp/cards/000050/files/3547_ruby_19575.zip,./bunko/cards/000050/files/edit/3547_ruby_19575.txt,,531.0
144,True,50,泉 鏡花,いずみ きょうか,3657,茸の舞姫,,きのこのまいひめ,https://www.aozora.gr.jp/cards/000050/card3657.html,https://www.aozora.gr.jp/cards/000050/files/3657_ruby_26022.zip,./bunko/cards/000050/files/edit/3657_ruby_26022.txt,,366.0
145,True,50,泉 鏡花,いずみ きょうか,50105,金時計,,きんどけい,https://www.aozora.gr.jp/cards/000050/card50105.html,https://www.aozora.gr.jp/cards/000050/files/50105_ruby_54181.zip,./bunko/cards/000050/files/edit/50105_ruby_54181.txt,,230.0
146,True,50,泉 鏡花,いずみ きょうか,3586,草迷宮,,くさめいきゅう,https://www.aozora.gr.jp/cards/000050/card3586.html,https://www.aozora.gr.jp/cards/000050/files/3586_ruby_12102.zip,./bunko/cards/000050/files/edit/3586_ruby_12102.txt,,2069.0
147,True,50,泉 鏡花,いずみ きょうか,529,国貞えがく,,くにさだえがく,https://www.aozora.gr.jp/cards/000050/card529.html,https://www.aozora.gr.jp/cards/000050/files/529_ruby_20652.zip,./bunko/cards/000050/files/edit/529_ruby_20652.txt,,499.0
148,True,50,泉 鏡花,いずみ きょうか,48398,黒壁,,くろかべ,https://www.aozora.gr.jp/cards/000050/card48398.html,https://www.aozora.gr.jp/cards/000050/files/48398_ruby_56927.zip,./bunko/cards/000050/files/edit/48398_ruby_56927.txt,,86.0
149,True,50,泉 鏡花,いずみ きょうか,4635,黒百合,,くろゆり,https://www.aozora.gr.jp/cards/000050/card4635.html,https://www.aozora.gr.jp/cards/000050/files/4635_ruby_17984.zip,./bunko/cards/000050/files/edit/4635_ruby_17984.txt,,2167.0
150,True,50,泉 鏡花,いずみ きょうか,360,外科室,,げかしつ,https://www.aozora.gr.jp/cards/000050/card360.html,https://www.aozora.gr.jp/cards/000050/files/360_ruby_434.zip,./bunko/cards/000050/files/edit/360_ruby_434.txt,,263.0
151,True,50,泉 鏡花,いずみ きょうか,4997,化鳥,,けちょう,https://www.aozora.gr.jp/cards/000050/card4997.html,https://www.aozora.gr.jp/cards/000050/files/4997_ruby_12168.zip,./bunko/cards/000050/files/edit/4997_ruby_12168.txt,,411.0
152,True,50,泉 鏡花,いずみ きょうか,521,高野聖,,こうやひじり,https://www.aozora.gr.jp/cards/000050/card521.html,https://www.aozora.gr.jp/cards/000050/files/521_ruby_20582.zip,./bunko/cards/000050/files/edit/521_ruby_20582.txt,,743.0
153,True,50,泉 鏡花,いずみ きょうか,57476,木精（三尺角拾遺）,,こだま（さんじゃくかくしゅうい）,https://www.aozora.gr.jp/cards/000050/card57476.html,https://www.aozora.gr.jp/cards/000050/files/57476_ruby_59419.zip,./bunko/cards/000050/files/edit/57476_ruby_59419.txt,,90.0
154,True,50,泉 鏡花,いずみ きょうか,3551,小春の狐,,こはるのきつね,https://www.aozora.gr.jp/cards/000050/card3551.html,https://www.aozora.gr.jp/cards/000050/files/3551_ruby_12121.zip,./bunko/cards/000050/files/edit/3551_ruby_12121.txt,,508.0
155,True,50,泉 鏡花,いずみ きょうか,3654,菎蒻本,,こんにゃくぼん,https://www.aozora.gr.jp/cards/000050/card3654.html,https://www.aozora.gr.jp/cards/000050/files/3654_ruby_26023.zip,./bunko/cards/000050/files/edit/3654_ruby_26023.txt,,480.0
156,True,50,泉 鏡花,いずみ きょうか,57477,三尺角,,さんじゃくかく,https://www.aozora.gr.jp/cards/000050/card57477.html,https://www.aozora.gr.jp/cards/000050/files/57477_ruby_59418.zip,./bunko/cards/000050/files/edit/57477_ruby_59418.txt,,203.0
157,True,50,泉 鏡花,いずみ きょうか,48400,三枚続,,さんまいつづき,https://www.aozora.gr.jp/cards/000050/card48400.html,https://www.aozora.gr.jp/cards/000050/files/48400_ruby_47126.zip,./bunko/cards/000050/files/edit/48400_ruby_47126.txt,,1475.0
158,True,50,泉 鏡花,いずみ きょうか,48405,式部小路,,しきぶこうじ,https://www.aozora.gr.jp/cards/000050/card48405.html,https://www.aozora.gr.jp/cards/000050/files/48405_ruby_47488.zip,./bunko/cards/000050/files/edit/48405_ruby_47488.txt,,2352.0
159,True,50,泉 鏡花,いずみ きょうか,1177,朱日記,,しゅにっき,https://www.aozora.gr.jp/cards/000050/card1177.html,https://www.aozora.gr.jp/cards/000050/files/1177_ruby_20392.zip,./bunko/cards/000050/files/edit/1177_ruby_20392.txt,,455.0
160,True,50,泉 鏡花,いずみ きょうか,2296,春昼,,しゅんちゅう　,https://www.aozora.gr.jp/cards/000050/card2296.html,https://www.aozora.gr.jp/cards/000050/files/2296_ruby_23389.zip,./bunko/cards/000050/files/edit/2296_ruby_23389.txt,,894.0
161,True,50,泉 鏡花,いずみ きょうか,46532,春昼後刻,,しゅんちゅうごこく,https://www.aozora.gr.jp/cards/000050/card46532.html,https://www.aozora.gr.jp/cards/000050/files/46532_ruby_23811.zip,./bunko/cards/000050/files/edit/46532_ruby_23811.txt,,604.0
162,True,50,泉 鏡花,いずみ きょうか,3656,白金之絵図,,しろがねのえず,https://www.aozora.gr.jp/cards/000050/card3656.html,https://www.aozora.gr.jp/cards/000050/files/3656_ruby_26029.zip,./bunko/cards/000050/files/edit/3656_ruby_26029.txt,,748.0
163,True,50,泉 鏡花,いずみ きょうか,48330,白花の朝顔,,しろばなのあさがお,https://www.aozora.gr.jp/cards/000050/card48330.html,https://www.aozora.gr.jp/cards/000050/files/48330_ruby_45531.zip,./bunko/cards/000050/files/edit/48330_ruby_45531.txt,,1010.0
164,True,50,泉 鏡花,いずみ きょうか,3660,神鷺之巻,,しんろのまき,https://www.aozora.gr.jp/cards/000050/card3660.html,https://www.aozora.gr.jp/cards/000050/files/3660_ruby_22278.zip,./bunko/cards/000050/files/edit/3660_ruby_22278.txt,,794.0
165,True,50,泉 鏡花,いずみ きょうか,48393,清心庵,,せいしんあん,https://www.aozora.gr.jp/cards/000050/card48393.html,https://www.aozora.gr.jp/cards/000050/files/48393_ruby_34402.zip,./bunko/cards/000050/files/edit/48393_ruby_34402.txt,,398.0
166,True,50,泉 鏡花,いずみ きょうか,4559,政談十二社,,せいだんじゅうにそう,https://www.aozora.gr.jp/cards/000050/card4559.html,https://www.aozora.gr.jp/cards/000050/files/4559_ruby_26032.zip,./bunko/cards/000050/files/edit/4559_ruby_26032.txt,,429.0
167,True,50,泉 鏡花,いずみ きょうか,43224,雪霊記事,,せつれいきじ,https://www.aozora.gr.jp/cards/000050/card43224.html,https://www.aozora.gr.jp/cards/000050/files/43224_ruby_19893.zip,./bunko/cards/000050/files/edit/43224_ruby_19893.txt,,194.0
168,True,50,泉 鏡花,いずみ きょうか,43225,雪霊続記,,せつれいぞくき,https://www.aozora.gr.jp/cards/000050/card43225.html,https://www.aozora.gr.jp/cards/000050/files/43225_ruby_19894.zip,./bunko/cards/000050/files/edit/43225_ruby_19894.txt,,176.0
169,True,50,泉 鏡花,いずみ きょうか,3655,第二菎蒻本,,だいにこんにゃくぼん,https://www.aozora.gr.jp/cards/000050/card3655.html,https://www.aozora.gr.jp/cards/000050/files/3655_ruby_26024.zip,./bunko/cards/000050/files/edit/3655_ruby_26024.txt,,538.0
170,True,50,泉 鏡花,いずみ きょうか,48331,誓之巻,,ちかいのまき,https://www.aozora.gr.jp/cards/000050/card48331.html,https://www.aozora.gr.jp/cards/000050/files/48331_ruby_32553.zip,./bunko/cards/000050/files/edit/48331_ruby_32553.txt,,300.0
171,True,50,泉 鏡花,いずみ きょうか,48408,註文帳,,ちゅうもんちょう,https://www.aozora.gr.jp/cards/000050/card48408.html,https://www.aozora.gr.jp/cards/000050/files/48408_ruby_34812.zip,./bunko/cards/000050/files/edit/48408_ruby_34812.txt,,893.0
